número de nodos,total de operações
6166,666078386
6167,666294341
6168,666510336
6169,666726361
6170,666942426
6171,667158521
6172,667374656
6173,667590821
6174,667807026
6175,668023261
6176,668239536
6177,668455841
6178,668672186
6179,668888561
6180,669104976
6181,669321421
6182,669537906
6183,669754421
6184,669970976
6185,670187561
6186,670404186
6187,670620841
6188,670837536
6189,671054261
6190,671271026
6191,671487821
6192,671704656
6193,671921521
6194,672138426
6195,672355361
6196,672572336
6197,672789341
6198,673006386
6199,673223461
6200,673440576
6201,673657721
6202,673874906
6203,674092121
6204,674309376
6205,674526661
6206,674743986
6207,674961341
6208,675178736
6209,675396161
6210,675613626
6211,675831121
6212,676048656
6213,676266221
6214,676483826
6215,676701461
6216,676919136
6217,677136841
6218,677354586
6219,677572361
6220,677790176
6221,678008021
6222,678225906
6223,678443821
6224,678661776
6225,678879761
6226,679097786
6227,679315841
6228,679533936
6229,679752061
6230,679970226
6231,680188421
6232,680406656
6233,680624921
6234,680843226
6235,681061561
6236,681279936
6237,681498341
6238,681716786
6239,681935261
6240,682153776
6241,682372321
6242,682590906
6243,682809521
6244,683028176
6245,683246861
6246,683465586
6247,683684341
6248,683903136
6249,684121961
6250,684340826
6251,684559721
6252,684778656
6253,684997621
6254,685216626
6255,685435661
6256,685654736
6257,685873841
6258,686092986
6259,686312161
6260,686531376
6261,686750621
6262,686969906
6263,687189221
6264,687408576
6265,687627961
6266,687847386
6267,688066841
6268,688286336
6269,688505861
6270,688725426
6271,688945021
6272,689164656
6273,689384321
6274,689604026
6275,689823761
6276,690043536
6277,690263341
6278,690483186
6279,690703061
6280,690922976
6281,691142921
6282,691362906
6283,691582921
6284,691802976
6285,692023061
6286,692243186
6287,692463341
6288,692683536
6289,692903761
6290,693124026
6291,693344321
6292,693564656
6293,693785021
6294,694005426
6295,694225861
6296,694446336
6297,694666841
6298,694887386
6299,695107961
6300,695328576
6301,695549221
6302,695769906
6303,695990621
6304,696211376
6305,696432161
6306,696652986
6307,696873841
6308,697094736
6309,697315661
6310,697536626
6311,697757621
6312,697978656
6313,698199721
6314,698420826
6315,698641961
6316,698863136
6317,699084341
6318,699305586
6319,699526861
6320,699748176
6321,699969521
6322,700190906
6323,700412321
6324,700633776
6325,700855261
6326,701076786
6327,701298341
6328,701519936
6329,701741561
6330,701963226
6331,702184921
6332,702406656
6333,702628421
6334,702850226
6335,703072061
6336,703293936
6337,703515841
6338,703737786
6339,703959761
6340,704181776
6341,704403821
6342,704625906
6343,704848021
6344,705070176
6345,705292361
6346,705514586
6347,705736841
6348,705959136
6349,706181461
6350,706403826
6351,706626221
6352,706848656
6353,707071121
6354,707293626
6355,707516161
6356,707738736
6357,707961341
6358,708183986
6359,708406661
6360,708629376
6361,708852121
6362,709074906
6363,709297721
6364,709520576
6365,709743461
6366,709966386
6367,710189341
6368,710412336
6369,710635361
6370,710858426
6371,711081521
6372,711304656
6373,711527821
6374,711751026
6375,711974261
6376,712197536
6377,712420841
6378,712644186
6379,712867561
6380,713090976
6381,713314421
6382,713537906
6383,713761421
6384,713984976
6385,714208561
6386,714432186
6387,714655841
6388,714879536
6389,715103261
6390,715327026
6391,715550821
6392,715774656
6393,715998521
6394,716222426
6395,716446361
6396,716670336
6397,716894341
6398,717118386
6399,717342461
6400,717566576
6401,717790721
6402,718014906
6403,718239121
6404,718463376
6405,718687661
6406,718911986
6407,719136341
6408,719360736
6409,719585161
6410,719809626
6411,720034121
6412,720258656
6413,720483221
6414,720707826
6415,720932461
6416,721157136
6417,721381841
6418,721606586
6419,721831361
6420,722056176
6421,722281021
6422,722505906
6423,722730821
6424,722955776
6425,723180761
6426,723405786
6427,723630841
6428,723855936
6429,724081061
6430,724306226
6431,724531421
6432,724756656
6433,724981921
6434,725207226
6435,725432561
6436,725657936
6437,725883341
6438,726108786
6439,726334261
6440,726559776
6441,726785321
6442,727010906
6443,727236521
6444,727462176
6445,727687861
6446,727913586
6447,728139341
6448,728365136
6449,728590961
6450,728816826
6451,729042721
6452,729268656
6453,729494621
6454,729720626
6455,729946661
6456,730172736
6457,730398841
6458,730624986
6459,730851161
6460,731077376
6461,731303621
6462,731529906
6463,731756221
6464,731982576
6465,732208961
6466,732435386
6467,732661841
6468,732888336
6469,733114861
6470,733341426
6471,733568021
6472,733794656
6473,734021321
6474,734248026
6475,734474761
6476,734701536
6477,734928341
6478,735155186
6479,735382061
6480,735608976
6481,735835921
6482,736062906
6483,736289921
6484,736516976
6485,736744061
6486,736971186
6487,737198341
6488,737425536
6489,737652761
6490,737880026
6491,738107321
6492,738334656
6493,738562021
6494,738789426
6495,739016861
6496,739244336
6497,739471841
6498,739699386
6499,739926961
6500,740154576
6501,740382221
6502,740609906
6503,740837621
6504,741065376
6505,741293161
6506,741520986
6507,741748841
6508,741976736
6509,742204661
6510,742432626
6511,742660621
6512,742888656
6513,743116721
6514,743344826
6515,743572961
6516,743801136
6517,744029341
6518,744257586
6519,744485861
6520,744714176
6521,744942521
6522,745170906
6523,745399321
6524,745627776
6525,745856261
6526,746084786
6527,746313341
6528,746541936
6529,746770561
6530,746999226
6531,747227921
6532,747456656
6533,747685421
6534,747914226
6535,748143061
6536,748371936
6537,748600841
6538,748829786
6539,749058761
6540,749287776
6541,749516821
6542,749745906
6543,749975021
6544,750204176
6545,750433361
6546,750662586
6547,750891841
6548,751121136
6549,751350461
6550,751579826
6551,751809221
6552,752038656
6553,752268121
6554,752497626
6555,752727161
6556,752956736
6557,753186341
6558,753415986
6559,753645661
6560,753875376
6561,754105121
6562,754334906
6563,754564721
6564,754794576
6565,755024461
6566,755254386
6567,755484341
6568,755714336
6569,755944361
6570,756174426
6571,756404521
6572,756634656
6573,756864821
6574,757095026
6575,757325261
6576,757555536
6577,757785841
6578,758016186
6579,758246561
6580,758476976
6581,758707421
6582,758937906
6583,759168421
6584,759398976
6585,759629561
6586,759860186
6587,760090841
6588,760321536
6589,760552261
6590,760783026
6591,761013821
6592,761244656
6593,761475521
6594,761706426
6595,761937361
6596,762168336
6597,762399341
6598,762630386
6599,762861461
6600,763092576
6601,763323721
6602,763554906
6603,763786121
6604,764017376
6605,764248661
6606,764479986
6607,764711341
6608,764942736
6609,765174161
6610,765405626
6611,765637121
6612,765868656
6613,766100221
6614,766331826
6615,766563461
6616,766795136
6617,767026841
6618,767258586
6619,767490361
6620,767722176
6621,767954021
6622,768185906
6623,768417821
6624,768649776
6625,768881761
6626,769113786
6627,769345841
6628,769577936
6629,769810061
6630,770042226
6631,770274421
6632,770506656
6633,770738921
6634,770971226
6635,771203561
6636,771435936
6637,771668341
6638,771900786
6639,772133261
6640,772365776
6641,772598321
6642,772830906
6643,773063521
6644,773296176
6645,773528861
6646,773761586
6647,773994341
6648,774227136
6649,774459961
6650,774692826
6651,774925721
6652,775158656
6653,775391621
6654,775624626
6655,775857661
6656,776090736
6657,776323841
6658,776556986
6659,776790161
6660,777023376
6661,777256621
6662,777489906
6663,777723221
6664,777956576
6665,778189961
6666,778423386
6667,778656841
6668,778890336
6669,779123861
6670,779357426
6671,779591021
6672,779824656
6673,780058321
6674,780292026
6675,780525761
6676,780759536
6677,780993341
6678,781227186
6679,781461061
6680,781694976
6681,781928921
6682,782162906
6683,782396921
6684,782630976
6685,782865061
6686,783099186
6687,783333341
6688,783567536
6689,783801761
6690,784036026
6691,784270321
6692,784504656
6693,784739021
6694,784973426
6695,785207861
6696,785442336
6697,785676841
6698,785911386
6699,786145961
6700,786380576
6701,786615221
6702,786849906
6703,787084621
6704,787319376
6705,787554161
6706,787788986
6707,788023841
6708,788258736
6709,788493661
6710,788728626
6711,788963621
6712,789198656
6713,789433721
6714,789668826
6715,789903961
6716,790139136
6717,790374341
6718,790609586
6719,790844861
6720,791080176
6721,791315521
6722,791550906
6723,791786321
6724,792021776
6725,792257261
6726,792492786
6727,792728341
6728,792963936
6729,793199561
6730,793435226
6731,793670921
6732,793906656
6733,794142421
6734,794378226
6735,794614061
6736,794849936
6737,795085841
6738,795321786
6739,795557761
6740,795793776
6741,796029821
6742,796265906
6743,796502021
6744,796738176
6745,796974361
6746,797210586
6747,797446841
6748,797683136
6749,797919461
6750,798155826
6751,798392221
6752,798628656
6753,798865121
6754,799101626
6755,799338161
6756,799574736
6757,799811341
6758,800047986
6759,800284661
6760,800521376
6761,800758121
6762,800994906
6763,801231721
6764,801468576
6765,801705461
6766,801942386
6767,802179341
6768,802416336
6769,802653361
6770,802890426
6771,803127521
6772,803364656
6773,803601821
6774,803839026
6775,804076261
6776,804313536
6777,804550841
6778,804788186
6779,805025561
6780,805262976
6781,805500421
6782,805737906
6783,805975421
6784,806212976
6785,806450561
6786,806688186
6787,806925841
6788,807163536
6789,807401261
6790,807639026
6791,807876821
6792,808114656
6793,808352521
6794,808590426
6795,808828361
6796,809066336
6797,809304341
6798,809542386
6799,809780461
6800,810018576
6801,810256721
6802,810494906
6803,810733121
6804,810971376
6805,811209661
6806,811447986
6807,811686341
6808,811924736
6809,812163161
6810,812401626
6811,812640121
6812,812878656
6813,813117221
6814,813355826
6815,813594461
6816,813833136
6817,814071841
6818,814310586
6819,814549361
6820,814788176
6821,815027021
6822,815265906
6823,815504821
6824,815743776
6825,815982761
6826,816221786
6827,816460841
6828,816699936
6829,816939061
6830,817178226
6831,817417421
6832,817656656
6833,817895921
6834,818135226
6835,818374561
6836,818613936
6837,818853341
6838,819092786
6839,819332261
6840,819571776
6841,819811321
6842,820050906
6843,820290521
6844,820530176
6845,820769861
6846,821009586
6847,821249341
6848,821489136
6849,821728961
6850,821968826
6851,822208721
6852,822448656
6853,822688621
6854,822928626
6855,823168661
6856,823408736
6857,823648841
6858,823888986
6859,824129161
6860,824369376
6861,824609621
6862,824849906
6863,825090221
6864,825330576
6865,825570961
6866,825811386
6867,826051841
6868,826292336
6869,826532861
6870,826773426
6871,827014021
6872,827254656
6873,827495321
6874,827736026
6875,827976761
6876,828217536
6877,828458341
6878,828699186
6879,828940061
6880,829180976
6881,829421921
6882,829662906
6883,829903921
6884,830144976
6885,830386061
6886,830627186
6887,830868341
6888,831109536
6889,831350761
6890,831592026
6891,831833321
6892,832074656
6893,832316021
6894,832557426
6895,832798861
6896,833040336
6897,833281841
6898,833523386
6899,833764961
6900,834006576
6901,834248221
6902,834489906
6903,834731621
6904,834973376
6905,835215161
6906,835456986
6907,835698841
6908,835940736
6909,836182661
6910,836424626
6911,836666621
6912,836908656
6913,837150721
6914,837392826
6915,837634961
6916,837877136
6917,838119341
6918,838361586
6919,838603861
6920,838846176
6921,839088521
6922,839330906
6923,839573321
6924,839815776
6925,840058261
6926,840300786
6927,840543341
6928,840785936
6929,841028561
6930,841271226
6931,841513921
6932,841756656
6933,841999421
6934,842242226
6935,842485061
6936,842727936
6937,842970841
6938,843213786
6939,843456761
6940,843699776
6941,843942821
6942,844185906
6943,844429021
6944,844672176
6945,844915361
6946,845158586
6947,845401841
6948,845645136
6949,845888461
6950,846131826
6951,846375221
6952,846618656
6953,846862121
6954,847105626
6955,847349161
6956,847592736
6957,847836341
6958,848079986
6959,848323661
6960,848567376
6961,848811121
6962,849054906
6963,849298721
6964,849542576
6965,849786461
6966,850030386
6967,850274341
6968,850518336
6969,850762361
6970,851006426
6971,851250521
6972,851494656
6973,851738821
6974,851983026
6975,852227261
6976,852471536
6977,852715841
6978,852960186
6979,853204561
6980,853448976
6981,853693421
6982,853937906
6983,854182421
6984,854426976
6985,854671561
6986,854916186
6987,855160841
6988,855405536
6989,855650261
6990,855895026
6991,856139821
6992,856384656
6993,856629521
6994,856874426
6995,857119361
6996,857364336
6997,857609341
6998,857854386
6999,858099461
7000,858344576
7001,858589721
7002,858834906
7003,859080121
7004,859325376
7005,859570661
7006,859815986
7007,860061341
7008,860306736
7009,860552161
7010,860797626
7011,861043121
7012,861288656
7013,861534221
7014,861779826
7015,862025461
7016,862271136
7017,862516841
7018,862762586
7019,863008361
7020,863254176
7021,863500021
7022,863745906
7023,863991821
7024,864237776
7025,864483761
7026,864729786
7027,864975841
7028,865221936
7029,865468061
7030,865714226
7031,865960421
7032,866206656
7033,866452921
7034,866699226
7035,866945561
7036,867191936
7037,867438341
7038,867684786
7039,867931261
7040,868177776
7041,868424321
7042,868670906
7043,868917521
7044,869164176
7045,869410861
7046,869657586
7047,869904341
7048,870151136
7049,870397961
7050,870644826
7051,870891721
7052,871138656
7053,871385621
7054,871632626
7055,871879661
7056,872126736
7057,872373841
7058,872620986
7059,872868161
7060,873115376
7061,873362621
7062,873609906
7063,873857221
7064,874104576
7065,874351961
7066,874599386
7067,874846841
7068,875094336
7069,875341861
7070,875589426
7071,875837021
7072,876084656
7073,876332321
7074,876580026
7075,876827761
7076,877075536
7077,877323341
7078,877571186
7079,877819061
7080,878066976
7081,878314921
7082,878562906
7083,878810921
7084,879058976
7085,879307061
7086,879555186
7087,879803341
7088,880051536
7089,880299761
7090,880548026
7091,880796321
7092,881044656
7093,881293021
7094,881541426
7095,881789861
7096,882038336
7097,882286841
7098,882535386
7099,882783961
7100,883032576
7101,883281221
7102,883529906
7103,883778621
7104,884027376
7105,884276161
7106,884524986
7107,884773841
7108,885022736
7109,885271661
7110,885520626
7111,885769621
7112,886018656
7113,886267721
7114,886516826
7115,886765961
7116,887015136
7117,887264341
7118,887513586
7119,887762861
7120,888012176
7121,888261521
7122,888510906
7123,888760321
7124,889009776
7125,889259261
7126,889508786
7127,889758341
7128,890007936
7129,890257561
7130,890507226
7131,890756921
7132,891006656
7133,891256421
7134,891506226
7135,891756061
7136,892005936
7137,892255841
7138,892505786
7139,892755761
7140,893005776
7141,893255821
7142,893505906
7143,893756021
7144,894006176
7145,894256361
7146,894506586
7147,894756841
7148,895007136
7149,895257461
7150,895507826
7151,895758221
7152,896008656
7153,896259121
7154,896509626
7155,896760161
7156,897010736
7157,897261341
7158,897511986
7159,897762661
7160,898013376
7161,898264121
7162,898514906
7163,898765721
7164,899016576
7165,899267461
7166,899518386
7167,899769341
7168,900020336
7169,900271361
7170,900522426
7171,900773521
7172,901024656
7173,901275821
7174,901527026
7175,901778261
7176,902029536
7177,902280841
7178,902532186
7179,902783561
7180,903034976
7181,903286421
7182,903537906
7183,903789421
7184,904040976
7185,904292561
7186,904544186
7187,904795841
7188,905047536
7189,905299261
7190,905551026
7191,905802821
7192,906054656
7193,906306521
7194,906558426
7195,906810361
7196,907062336
7197,907314341
7198,907566386
7199,907818461
7200,908070576
7201,908322721
7202,908574906
7203,908827121
7204,909079376
7205,909331661
7206,909583986
7207,909836341
7208,910088736
7209,910341161
7210,910593626
7211,910846121
7212,911098656
7213,911351221
7214,911603826
7215,911856461
7216,912109136
7217,912361841
7218,912614586
7219,912867361
7220,913120176
7221,913373021
7222,913625906
7223,913878821
7224,914131776
7225,914384761
7226,914637786
7227,914890841
7228,915143936
7229,915397061
7230,915650226
7231,915903421
7232,916156656
7233,916409921
7234,916663226
7235,916916561
7236,917169936
7237,917423341
7238,917676786
7239,917930261
7240,918183776
7241,918437321
7242,918690906
7243,918944521
7244,919198176
7245,919451861
7246,919705586
7247,919959341
7248,920213136
7249,920466961
7250,920720826
7251,920974721
7252,921228656
7253,921482621
7254,921736626
7255,921990661
7256,922244736
7257,922498841
7258,922752986
7259,923007161
7260,923261376
7261,923515621
7262,923769906
7263,924024221
7264,924278576
7265,924532961
7266,924787386
7267,925041841
7268,925296336
7269,925550861
7270,925805426
7271,926060021
7272,926314656
7273,926569321
7274,926824026
7275,927078761
7276,927333536
7277,927588341
7278,927843186
7279,928098061
7280,928352976
7281,928607921
7282,928862906
7283,929117921
7284,929372976
7285,929628061
7286,929883186
7287,930138341
7288,930393536
7289,930648761
7290,930904026
7291,931159321
7292,931414656
7293,931670021
7294,931925426
7295,932180861
7296,932436336
7297,932691841
7298,932947386
7299,933202961
7300,933458576
7301,933714221
7302,933969906
7303,934225621
7304,934481376
7305,934737161
7306,934992986
7307,935248841
7308,935504736
7309,935760661
7310,936016626
7311,936272621
7312,936528656
7313,936784721
7314,937040826
7315,937296961
7316,937553136
7317,937809341
7318,938065586
7319,938321861
7320,938578176
7321,938834521
7322,939090906
7323,939347321
7324,939603776
7325,939860261
7326,940116786
7327,940373341
7328,940629936
7329,940886561
7330,941143226
7331,941399921
7332,941656656
7333,941913421
7334,942170226
7335,942427061
7336,942683936
7337,942940841
7338,943197786
7339,943454761
7340,943711776
7341,943968821
7342,944225906
7343,944483021
7344,944740176
7345,944997361
7346,945254586
7347,945511841
7348,945769136
7349,946026461
7350,946283826
7351,946541221
7352,946798656
7353,947056121
7354,947313626
7355,947571161
7356,947828736
7357,948086341
7358,948343986
7359,948601661
7360,948859376
7361,949117121
7362,949374906
7363,949632721
7364,949890576
7365,950148461
7366,950406386
7367,950664341
7368,950922336
7369,951180361
7370,951438426
7371,951696521
7372,951954656
7373,952212821
7374,952471026
7375,952729261
7376,952987536
7377,953245841
7378,953504186
7379,953762561
7380,954020976
7381,954279421
7382,954537906
7383,954796421
7384,955054976
7385,955313561
7386,955572186
7387,955830841
7388,956089536
7389,956348261
7390,956607026
7391,956865821
7392,957124656
7393,957383521
7394,957642426
7395,957901361
7396,958160336
7397,958419341
7398,958678386
7399,958937461
7400,959196576
7401,959455721
7402,959714906
7403,959974121
7404,960233376
7405,960492661
7406,960751986
7407,961011341
7408,961270736
7409,961530161
7410,961789626
7411,962049121
7412,962308656
7413,962568221
7414,962827826
7415,963087461
7416,963347136
7417,963606841
7418,963866586
7419,964126361
7420,964386176
7421,964646021
7422,964905906
7423,965165821
7424,965425776
7425,965685761
7426,965945786
7427,966205841
7428,966465936
7429,966726061
7430,966986226
7431,967246421
7432,967506656
7433,967766921
7434,968027226
7435,968287561
7436,968547936
7437,968808341
7438,969068786
7439,969329261
7440,969589776
7441,969850321
7442,970110906
7443,970371521
7444,970632176
7445,970892861
7446,971153586
7447,971414341
7448,971675136
7449,971935961
7450,972196826
7451,972457721
7452,972718656
7453,972979621
7454,973240626
7455,973501661
7456,973762736
7457,974023841
7458,974284986
7459,974546161
7460,974807376
7461,975068621
7462,975329906
7463,975591221
7464,975852576
7465,976113961
7466,976375386
7467,976636841
7468,976898336
7469,977159861
7470,977421426
7471,977683021
7472,977944656
7473,978206321
7474,978468026
7475,978729761
7476,978991536
7477,979253341
7478,979515186
7479,979777061
7480,980038976
7481,980300921
7482,980562906
7483,980824921
7484,981086976
7485,981349061
7486,981611186
7487,981873341
7488,982135536
7489,982397761
7490,982660026
7491,982922321
7492,983184656
7493,983447021
7494,983709426
7495,983971861
7496,984234336
7497,984496841
7498,984759386
7499,985021961
7500,985284576
7501,985547221
7502,985809906
7503,986072621
7504,986335376
7505,986598161
7506,986860986
7507,987123841
7508,987386736
7509,987649661
7510,987912626
7511,988175621
7512,988438656
7513,988701721
7514,988964826
7515,989227961
7516,989491136
7517,989754341
7518,990017586
7519,990280861
7520,990544176
7521,990807521
7522,991070906
7523,991334321
7524,991597776
7525,991861261
7526,992124786
7527,992388341
7528,992651936
7529,992915561
7530,993179226
7531,993442921
7532,993706656
7533,993970421
7534,994234226
7535,994498061
7536,994761936
7537,995025841
7538,995289786
7539,995553761
7540,995817776
7541,996081821
7542,996345906
7543,996610021
7544,996874176
7545,997138361
7546,997402586
7547,997666841
7548,997931136
7549,998195461
7550,998459826
7551,998724221
7552,998988656
7553,999253121
7554,999517626
7555,999782161
7556,1000046736
7557,1000311341
7558,1000575986
7559,1000840661
7560,1001105376
7561,1001370121
7562,1001634906
7563,1001899721
7564,1002164576
7565,1002429461
7566,1002694386
7567,1002959341
7568,1003224336
7569,1003489361
7570,1003754426
7571,1004019521
7572,1004284656
7573,1004549821
7574,1004815026
7575,1005080261
7576,1005345536
7577,1005610841
7578,1005876186
7579,1006141561
7580,1006406976
7581,1006672421
7582,1006937906
7583,1007203421
7584,1007468976
7585,1007734561
7586,1008000186
7587,1008265841
7588,1008531536
7589,1008797261
7590,1009063026
7591,1009328821
7592,1009594656
7593,1009860521
7594,1010126426
7595,1010392361
7596,1010658336
7597,1010924341
7598,1011190386
7599,1011456461
7600,1011722576
7601,1011988721
7602,1012254906
7603,1012521121
7604,1012787376
7605,1013053661
7606,1013319986
7607,1013586341
7608,1013852736
7609,1014119161
7610,1014385626
7611,1014652121
7612,1014918656
7613,1015185221
7614,1015451826
7615,1015718461
7616,1015985136
7617,1016251841
7618,1016518586
7619,1016785361
7620,1017052176
7621,1017319021
7622,1017585906
7623,1017852821
7624,1018119776
7625,1018386761
7626,1018653786
7627,1018920841
7628,1019187936
7629,1019455061
7630,1019722226
7631,1019989421
7632,1020256656
7633,1020523921
7634,1020791226
7635,1021058561
7636,1021325936
7637,1021593341
7638,1021860786
7639,1022128261
7640,1022395776
7641,1022663321
7642,1022930906
7643,1023198521
7644,1023466176
7645,1023733861
7646,1024001586
7647,1024269341
7648,1024537136
7649,1024804961
7650,1025072826
7651,1025340721
7652,1025608656
7653,1025876621
7654,1026144626
7655,1026412661
7656,1026680736
7657,1026948841
7658,1027216986
7659,1027485161
7660,1027753376
7661,1028021621
7662,1028289906
7663,1028558221
7664,1028826576
7665,1029094961
7666,1029363386
7667,1029631841
7668,1029900336
7669,1030168861
7670,1030437426
7671,1030706021
7672,1030974656
7673,1031243321
7674,1031512026
7675,1031780761
7676,1032049536
7677,1032318341
7678,1032587186
7679,1032856061
7680,1033124976
7681,1033393921
7682,1033662906
7683,1033931921
7684,1034200976
7685,1034470061
7686,1034739186
7687,1035008341
7688,1035277536
7689,1035546761
7690,1035816026
7691,1036085321
7692,1036354656
7693,1036624021
7694,1036893426
7695,1037162861
7696,1037432336
7697,1037701841
7698,1037971386
7699,1038240961
7700,1038510576
7701,1038780221
7702,1039049906
7703,1039319621
7704,1039589376
7705,1039859161
7706,1040128986
7707,1040398841
7708,1040668736
7709,1040938661
7710,1041208626
7711,1041478621
7712,1041748656
7713,1042018721
7714,1042288826
7715,1042558961
7716,1042829136
7717,1043099341
7718,1043369586
7719,1043639861
7720,1043910176
7721,1044180521
7722,1044450906
7723,1044721321
7724,1044991776
7725,1045262261
7726,1045532786
7727,1045803341
7728,1046073936
7729,1046344561
7730,1046615226
7731,1046885921
7732,1047156656
7733,1047427421
7734,1047698226
7735,1047969061
7736,1048239936
7737,1048510841
7738,1048781786
7739,1049052761
7740,1049323776
7741,1049594821
7742,1049865906
7743,1050137021
7744,1050408176
7745,1050679361
7746,1050950586
7747,1051221841
7748,1051493136
7749,1051764461
7750,1052035826
7751,1052307221
7752,1052578656
7753,1052850121
7754,1053121626
7755,1053393161
7756,1053664736
7757,1053936341
7758,1054207986
7759,1054479661
7760,1054751376
7761,1055023121
7762,1055294906
7763,1055566721
7764,1055838576
7765,1056110461
7766,1056382386
7767,1056654341
7768,1056926336
7769,1057198361
7770,1057470426
7771,1057742521
7772,1058014656
7773,1058286821
7774,1058559026
7775,1058831261
7776,1059103536
7777,1059375841
7778,1059648186
7779,1059920561
7780,1060192976
7781,1060465421
7782,1060737906
7783,1061010421
7784,1061282976
7785,1061555561
7786,1061828186
7787,1062100841
7788,1062373536
7789,1062646261
7790,1062919026
7791,1063191821
7792,1063464656
7793,1063737521
7794,1064010426
7795,1064283361
7796,1064556336
7797,1064829341
7798,1065102386
7799,1065375461
7800,1065648576
7801,1065921721
7802,1066194906
7803,1066468121
7804,1066741376
7805,1067014661
7806,1067287986
7807,1067561341
7808,1067834736
7809,1068108161
7810,1068381626
7811,1068655121
7812,1068928656
7813,1069202221
7814,1069475826
7815,1069749461
7816,1070023136
7817,1070296841
7818,1070570586
7819,1070844361
7820,1071118176
7821,1071392021
7822,1071665906
7823,1071939821
7824,1072213776
7825,1072487761
7826,1072761786
7827,1073035841
7828,1073309936
7829,1073584061
7830,1073858226
7831,1074132421
7832,1074406656
7833,1074680921
7834,1074955226
7835,1075229561
7836,1075503936
7837,1075778341
7838,1076052786
7839,1076327261
7840,1076601776
7841,1076876321
7842,1077150906
7843,1077425521
7844,1077700176
7845,1077974861
7846,1078249586
7847,1078524341
7848,1078799136
7849,1079073961
7850,1079348826
7851,1079623721
7852,1079898656
7853,1080173621
7854,1080448626
7855,1080723661
7856,1080998736
7857,1081273841
7858,1081548986
7859,1081824161
7860,1082099376
7861,1082374621
7862,1082649906
7863,1082925221
7864,1083200576
7865,1083475961
7866,1083751386
7867,1084026841
7868,1084302336
7869,1084577861
7870,1084853426
7871,1085129021
7872,1085404656
7873,1085680321
7874,1085956026
7875,1086231761
7876,1086507536
7877,1086783341
7878,1087059186
7879,1087335061
7880,1087610976
7881,1087886921
7882,1088162906
7883,1088438921
7884,1088714976
7885,1088991061
7886,1089267186
7887,1089543341
7888,1089819536
7889,1090095761
7890,1090372026
7891,1090648321
7892,1090924656
7893,1091201021
7894,1091477426
7895,1091753861
7896,1092030336
7897,1092306841
7898,1092583386
7899,1092859961
7900,1093136576
7901,1093413221
7902,1093689906
7903,1093966621
7904,1094243376
7905,1094520161
7906,1094796986
7907,1095073841
7908,1095350736
7909,1095627661
7910,1095904626
7911,1096181621
7912,1096458656
7913,1096735721
7914,1097012826
7915,1097289961
7916,1097567136
7917,1097844341
7918,1098121586
7919,1098398861
7920,1098676176
7921,1098953521
7922,1099230906
7923,1099508321
7924,1099785776
7925,1100063261
7926,1100340786
7927,1100618341
7928,1100895936
7929,1101173561
7930,1101451226
7931,1101728921
7932,1102006656
7933,1102284421
7934,1102562226
7935,1102840061
7936,1103117936
7937,1103395841
7938,1103673786
7939,1103951761
7940,1104229776
7941,1104507821
7942,1104785906
7943,1105064021
7944,1105342176
7945,1105620361
7946,1105898586
7947,1106176841
7948,1106455136
7949,1106733461
7950,1107011826
7951,1107290221
7952,1107568656
7953,1107847121
7954,1108125626
7955,1108404161
7956,1108682736
7957,1108961341
7958,1109239986
7959,1109518661
7960,1109797376
7961,1110076121
7962,1110354906
7963,1110633721
7964,1110912576
7965,1111191461
7966,1111470386
7967,1111749341
7968,1112028336
7969,1112307361
7970,1112586426
7971,1112865521
7972,1113144656
7973,1113423821
7974,1113703026
7975,1113982261
7976,1114261536
7977,1114540841
7978,1114820186
7979,1115099561
7980,1115378976
7981,1115658421
7982,1115937906
7983,1116217421
7984,1116496976
7985,1116776561
7986,1117056186
7987,1117335841
7988,1117615536
7989,1117895261
7990,1118175026
7991,1118454821
7992,1118734656
7993,1119014521
7994,1119294426
7995,1119574361
7996,1119854336
7997,1120134341
7998,1120414386
7999,1120694461
8000,1120974576
8001,1121254721
8002,1121534906
8003,1121815121
8004,1122095376
8005,1122375661
8006,1122655986
8007,1122936341
8008,1123216736
8009,1123497161
8010,1123777626
8011,1124058121
8012,1124338656
8013,1124619221
8014,1124899826
8015,1125180461
8016,1125461136
8017,1125741841
8018,1126022586
8019,1126303361
8020,1126584176
8021,1126865021
8022,1127145906
8023,1127426821
8024,1127707776
8025,1127988761
8026,1128269786
8027,1128550841
8028,1128831936
8029,1129113061
8030,1129394226
8031,1129675421
8032,1129956656
8033,1130237921
8034,1130519226
8035,1130800561
8036,1131081936
8037,1131363341
8038,1131644786
8039,1131926261
8040,1132207776
8041,1132489321
8042,1132770906
8043,1133052521
8044,1133334176
8045,1133615861
8046,1133897586
8047,1134179341
8048,1134461136
8049,1134742961
8050,1135024826
8051,1135306721
8052,1135588656
8053,1135870621
8054,1136152626
8055,1136434661
8056,1136716736
8057,1136998841
8058,1137280986
8059,1137563161
8060,1137845376
8061,1138127621
8062,1138409906
8063,1138692221
8064,1138974576
8065,1139256961
8066,1139539386
8067,1139821841
8068,1140104336
8069,1140386861
8070,1140669426
8071,1140952021
8072,1141234656
8073,1141517321
8074,1141800026
8075,1142082761
8076,1142365536
8077,1142648341
8078,1142931186
8079,1143214061
8080,1143496976
8081,1143779921
8082,1144062906
8083,1144345921
8084,1144628976
8085,1144912061
8086,1145195186
8087,1145478341
